ECCCUniqueID,DataEnteredBy,SiteName,Prov,Prov_2,Year,Month,Day,DateObserved,Observer,Observer_contact,Lat,Long,SpeciesAlphaCode,CommonName,LatinName,GroupAs,Species_HPAIstatus,Individual_HPAIVstatus,YN,AgeClass,BreedingStatus,LandWaterColony,IFcolony_complete_partial_survey,IFcolony_boat_land_heli_plane,n_FoundNeurological,n_FoundDead,TotalObserved,n_SwabCollected,n_CarcassesCollectedAtSite,n_CarcassesSentForTesting,WhereCarcassWasSent,WhoCollected,n_Photos,PhotoVideo,GoogleDriveLinkForPhotoVideo,Comments,Site_Geocoding,lat_geocoded,lon_geocoded,latlon_simple,lat_simple,lon_simple,id,
MT-2016,Tania Barychka,"Brigus South, NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,47.11422,-52.8841,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,,1,,,,,,,,,,,47.11422,-52.8841,"47.11, -52.88",47.11,-52.88,,
MT-2017,Tania Barychka,"Ferryland Beach , NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,47.03395,-52.8827,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,,1,,,,,,,,,,,47.03395,-52.8827,"47.03, -52.88",47.03,-52.88,,
MT-2018,Tania Barychka,"Eastport Beach, NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,48.65091,-53.7488,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,,1,,,,,,,,,,,48.65091,-53.7488,"48.65, -53.75",48.65,-53.75,,
MT-2019,Tania Barychka,"Eastport Beach, NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,48.65091,-53.7488,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,,,Land,,,,,1,,,,,,,,,Found sprayed- potential duplicate,,48.65091,-53.7488,"48.65, -53.75",48.65,-53.75,,
MT-2020,Tania Barychka,"Eastport Beach, NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,48.65091,-53.7488,RAZO,Razorbill,Alca torda,seabirds,presume_positive,,,,,Land,,,,,1,,,,,,,,,Found sprayed- potential duplicate,,48.65091,-53.7488,"48.65, -53.75",48.65,-53.75,,
MT-2021,Tania Barychka,"Eastport Beach, NL",NL,Newfoundland,2022,8,18,2022-08-18,CPWS Newfoundland and Labrador Chapter,Suzanne Dooley,48.65091,-53.7488,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,1 fledging,,Land,,,,,59,,,,,,,,,1 fledging,,48.65091,-53.7488,"48.65, -53.75",48.65,-53.75,,
MT-2022,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,18,2022-08-18,"Joshua Cunningham, ECCC",,48.13554,-52.8007,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,39,39,,,,,,,,,"majority looked like murre, but there were smaller ones as well. Maybe fledglings? Maybe waterlogged older carcasses?",,,,,,,,
MT-2023,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,18,2022-08-18,"Joshua Cunningham, ECCC",,48.13554,-52.8007,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,8,8,,,,,,,,,Upper portion of colony,,,,,,,,
MT-2024,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,18,2022-08-18,"Joshua Cunningham, ECCC",,48.13554,-52.8007,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,2,,2,,,,,,,,,Top of colony,,,,,,,,
MT-2025,Tania Barychka,Great Island,NL,Newfoundland,2022,8,18,2022-08-18,Jeannine Winkel,,47.194698,-52.807418,Alcid sp.,Alcid sp.,Alcid sp.,seabirds,presume_negative,,,juvenile,,Water,,,0,2,2,,,,,,,,,,,,,,,,,
MT-2026,Tania Barychka,Great Island,NL,Newfoundland,2022,8,18,2022-08-18,Jeannine Winkel,,47.194698,-52.807418,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,juvenile,,Water,,,0,3,3,,,,,,,,,,,,,,,,,
MT-2027,Tania Barychka,Great Island,NL,Newfoundland,2022,8,18,2022-08-18,Jeannine Winkel,,47.194698,-52.807418,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,juvenile,,Water,,,0,4,4,,,,,,,,,,,,,,,,,
MT-2028,Tania Barychka,Great Island,NL,Newfoundland,2022,8,18,2022-08-18,Jeannine Winkel,,47.194698,-52.807418,HERG,Herring Gull,Larus argentatus,seabirds,presume_positive,,,juvenile,,Water,,,1,0,1,,,,,,,,,,,,,,,,,
MT-2029,Tania Barychka,Great Island,NL,Newfoundland,2022,8,18,2022-08-18,Jeannine Winkel,,47.194698,-52.807418,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,adult,breeding,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3354,Matthew English,Roddickton,NL,Newfoundland,2022,8,18,2022-08-18,George Gibbons (NL Wildlife Officer),,50.87049,-56.1218,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,A gannet had been on the waterfront for a couple of Days. It was acting funny and the kids were out trying to feed it. She felt that it might be Avian influenza and wanted it moved.,,,,,,,,
MT-3355,Matthew English,Paddy's Pond (No location given),NL,Newfoundland,2022,8,18,2022-08-18,Gerry Power (NL Wildlife Officer),,,,ROPI,Rock Pigeon,Columba livia,landbirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,Sick pigeon on the sidewalk.,,,,,,,,
MT-3664,TaniaBarychka,Salmon Cove Beach,NL,Newfoundland,2022,8,18,2022-08-18,Jim Case,Bill_Montevecchi_Lab,47.78465,-53.15244,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,0,12,12,,,,,,,,,COMU/TBMU,,,,,,,TB298,
MT-3669,TaniaBarychka,near Cheesemans Park,NL,Newfoundland,2022,8,18,2022-08-18,Mark Lomond,Bill_Montevecchi_Lab,47.63479,-59.25679,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,0,50,50,,,,,,,,,"Eiders washed ashore species unknown; given as ""50+""",,,,,,,TB303,
MT-4972,Tania Barychka,Avalon Peninsula-St. John's,NL,Newfoundland,2022,8,18,2022-08-18,ebird Apri -Sept 2022,S117328966,46.71044,-53.2655,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,many,many,,,,,,0,,,Many carcasses on the beach but no fresh ones from my viewing location near the east end of the beach,,,,,,,S117328966,
MT-2030,Matthew English,Gull Island,NL,Newfoundland,2022,8,19,2022-08-19,Sydney ?,mont@mun.ca,47.262278,-52.79,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,Juvenile,,Land,,,,7,7,,,,,,,,,,,,,"47.26, -52.79",47.26,-52.79,,
MT-2031,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,19,2022-08-19,"Joshua Cunningham, ECCC",,48.13554,-52.8007,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-2032,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,19,2022-08-19,"Joshua Cunningham, ECCC",,48.13554,-52.8007,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-2033,Tania Barychka,"Baccalieu Island, NL",NL,Newfoundland,2022,8,19,2022-08-19,"Joshua Cunningham, ECCC",,48.13554,-52.8007,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,2,,2,,,,,,,,,Spinning in circles onwater,,,,,,,,
MT-2034,Tania Barychka,Great Island,NL,Newfoundland,2022,8,19,2022-08-19,Jeannine Winkel,,47.194698,-52.807418,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,juvenile,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-3668,TaniaBarychka,Englee,NL,Newfoundland,2022,8,19,2022-08-19,Connie Lambert,Bill_Montevecchi_Lab,50.73351,-56.10443,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,,,,0,Unknown,Unknown,,,,,,,,,Dead gannets,,,,,,,TB302,
MT-3673,TaniaBarychka,Gull Island,NL,Newfoundland,2022,8,19,2022-08-19,Sydney Collins,Bill_Montevecchi_Lab,47.26314,-52.77317,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,Fledglings,,Land,,,0,8,8,,,,,,,,,,,,,,,,TB307,
MT-3674,TaniaBarychka,Bay Bulls,NL,Newfoundland,2022,8,19,2022-08-19,Sydney Collins,Bill_Montevecchi_Lab,47.31861,-52.81463,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,1,0,1,,,,,,,,,"Sick, lat/long given for general area of bay bulls, COMU/TBMU",,,,,,,TB308,
MT-3718,TaniaBarychka,Hare Bay,NL,Newfoundland,2022,8,19,2022-08-19,Duane Collins Hare Bay Adventures,Bill_Montevecchi_Lab,48.85452,-54.01013,RBGU,Ring-billed Gull,Larus delawarensis,seabirds,presume_positive,,,Juvenile,,,,,,,Unknown,,,,,,,,,Dead juvenile ringbilled gulls; Day edited (TB),,,,,,,TB352,
MT-3719,TaniaBarychka,Little Heart's Ease,NL,Newfoundland,2022,8,19,2022-08-19,Lester Green,Bill_Montevecchi_Lab,48.01128,-53.68487,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,6,6,,,,,,,,,"Day edited (TB), COMU/TBMU",,,,,,,TB353,
MT-3726,TaniaBarychka,Orche Pit Cove Beach,NL,Newfoundland,2022,8,19,2022-08-19,Carolyn Staple,Bill_Montevecchi_Lab,47.91239,-53.07093,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,0,12,12,,,,,,,,,"Mostly Murre, a few dovekies and herring gulls, COMU/TBMU/HERG/DOVE",,,,,,,TB360,
MT-3899,Tania Barychka,Mount Carmel,NL,Newfoundland,2022,8,19,2022-08-19,Joe King via PP and C Ward,Chris Ward (ECCC),47.18349,-53.4498,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,20,20,,,,,,,,,,,,,,,,,
MT-3900,Tania Barychka,Mount Carmel,NL,Newfoundland,2022,8,19,2022-08-19,Joe King via PP and C Ward,Chris Ward (ECCC),47.18349,-53.4498,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,23,23,,,,,,,,,,,,,,,,,
MT-3901,Tania Barychka,Mount Carmel,NL,Newfoundland,2022,8,19,2022-08-19,Joe King via PP and C Ward,Chris Ward (ECCC),47.18349,-53.4498,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-3902,Tania Barychka,Middle Cove,NL,Newfoundland,2022,8,19,2022-08-19,Chris Jackson via PP and C Ward,Chris Ward (ECCC),47.64318,-52.7107,UNDU,Unidentified Duck,"Anatinae (gen, sp)",waterfowl,presume_negative,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3908,Tania Barychka,"Gull Island, Witless Bay",NL,Newfoundland,2022,8,19,2022-08-19,Bill M via c Ward,Chris Ward (ECCC),47.26258,-52.7731,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,chicks,,Land,,,,7,7,,,,,,,,,,,,,,,,,
MT-3353,Matthew English,Englee,NL,Newfoundland,2022,8,20,2022-08-20,David Chambers (NL Wildlife officer),,50.73303,-56.1041,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,"Sick gull in the community of Englee, called concerned with AI.",,,,,,,,
MT-3686,TaniaBarychka,Midde Lawn Island,NL,Newfoundland,2022,8,20,2022-08-20,Kyle D'Entremont,Bill_Montevecchi_Lab,46.87743,-55.62183,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,,,,0,2,2,,,,,,,,,"Date is approximate, COMU/TBMU",,,,,,,TB320,
MT-3687,TaniaBarychka,Midde Lawn Island,NL,Newfoundland,2022,8,20,2022-08-20,Kyle D'Entremont,Bill_Montevecchi_Lab,46.87743,-55.62183,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,,,,0,1,1,,,,,,,,,Date is approximate,,,,,,,TB321,
MT-5063,Tania Barychka,St. George's-Stephenville,NL,Newfoundland,2022,8,20,2022-08-20,ebird Apri -Sept 2022,S117313619,48.63854,-58.8458,GBBG,Great Black-backed Gull,Larus marinus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,"At the very tip of the point, saw 1 adult, also saw 5 others. 3a/2imm ... also saw remains of a dead decaying body of one on the east side beach.",,,,,,,S117313619,
MT-2035,Tania Barychka,"Searston Beach, Codroy Valley",NL,Newfoundland,2022,8,21,2022-08-21,Public,Matthew.English@ec.gc.ca,47.8344,-59.34,TBMU,Thick-billed Murre,Uria lomvia,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,,,,,"47.83, -59.34",47.83,-59.34,,
MT-2036,Tania Barychka,Great Island,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.194698,-52.807418,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,adult,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-2037,Tania Barychka,Great Island,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.194698,-52.807418,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,juvenile,,Water,,,0,2,2,,,,,,,,,,,,,,,,,
MT-2038,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.207594,-52.816272,Alcid sp.,Alcid sp.,Alcid sp.,seabirds,presume_negative,,,,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-2039,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.207594,-52.816272,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,juvenile,,Water,,,0,2,2,,,,,,,,,,,,,,,,,
MT-2040,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.207594,-52.816272,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,juvenile,,Water,,,0,2,2,,,,,,,,,,,,,,,,,
MT-2041,Tania Barychka,Off Tors Cove,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.207594,-52.816272,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,juvenile,,Water,,,0,1,1,,,,,,,,,,,,,,,,,
MT-2042,Tania Barychka,Mobile Bay,NL,Newfoundland,2022,8,21,2022-08-21,Jeannine Winkel,,47.240308,-52.823562,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,adult,,Water,,,1,0,1,,,,,,,,,,,,,,,,,
MT-3678,TaniaBarychka,West Side Gull Island,NL,Newfoundland,2022,8,21,2022-08-21,Bill Montevecchi,Bill_Montevecchi_Lab,47.26314,-52.77317,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Land,,,0,3,3,,,,,,,,,Dead on nests,,,,,,,TB312,
MT-3679,TaniaBarychka,West Side Gull Island,NL,Newfoundland,2022,8,21,2022-08-21,Bill Montevecchi,Bill_Montevecchi_Lab,47.26314,-52.77317,GBBG,Great Black-backed Gull,Larus marinus,seabirds,presume_positive,,,,,Land,,,1,0,1,,,,,,,,,Sick,,,,,,,TB313,
MT-3680,TaniaBarychka,Bay Bulls Harbour,NL,Newfoundland,2022,8,21,2022-08-21,Bill Montevecchi,Bill_Montevecchi_Lab,47.31861,-52.81463,BAEA,Bald Eagle,Haliaeetus leucocephalus,raptors,presume_positive,,,Adult,,,,,1,0,1,,,,,,,,,"Plumage looked disheveled, lat/long given for general area of bay bulls",,,,,,,TB314,
MT-3681,TaniaBarychka,Spaniards Cove,NL,Newfoundland,2022,8,21,2022-08-21,Sydney Collins,Bill_Montevecchi_Lab,48.30361,-53.40551,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,0,40,40,,,,,,,,,COMU/TBMU,,,,,,,TB315,
MT-3742,Matthew English,Inner Gooseberry Island,NL,Newfoundland,2022,8,21,2022-08-21,Glen Parsons,Glen.Parsons@novascotia.ca,48.880868,-53.642047,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,0,10,10,,,,,,1,Photo,https://drive.google.com/drive/folders/1stkqOQkyCg70Rsh7u__3Uc_z43BdCEqw?usp=sharing,We landed on Inner Gooseberry Island (Just outside St. Brendan’s) on Sunday August 21 and seen about 10 gannets in various states of decay/scavenging along the shore plus another other seabirds (~10) in the water slightly offshore also in advanced decay.,,,,,,,,
MT-3743,Matthew English,Inner Gooseberry Island,NL,Newfoundland,2022,8,21,2022-08-21,Glen Parsons,Glen.Parsons@novascotia.ca,48.880868,-53.642047,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Water,,,0,10,10,,,,,,1,Photo,https://drive.google.com/drive/folders/1stkqOQkyCg70Rsh7u__3Uc_z43BdCEqw?usp=sharing,We landed on Inner Gooseberry Island (Just outside St. Brendan’s) on Sunday August 21 and seen about 10 gannets in various states of decay/scavenging along the shore plus another other seabirds (~10) in the water slightly offshore also in advanced decay.,,,,,,,,
MT-3903,Tania Barychka,New Melbourne,NL,Newfoundland,2022,8,21,2022-08-21,Margaret via PP and C Ward,Chris Ward (ECCC),48.04582,-53.1543,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-3904,Tania Barychka,Broad Cove Beach,NL,Newfoundland,2022,8,21,2022-08-21,Stephanie via PP and C Ward,Chris Ward (ECCC),47.55167,-53.5449,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,near northern bay sands,,,,,,,,
MT-3905,Tania Barychka,Broad Cove Beach,NL,Newfoundland,2022,8,21,2022-08-21,Stephanie via PP and C Ward,Chris Ward (ECCC),47.55167,-53.5449,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,near northern bay sands,,,,,,,,
MT-2043,Matthew English,Maddox Cove,NL,Newfoundland,2022,8,22,2022-08-22,Bill Montevecchi,mont@mun.ca,47.47026,-52.71,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,1,,,,,,,,,,,,"47.47, -52.71",47.47,-52.71,,
MT-2044,Matthew English,Deadmans Bay,NL,Newfoundland,2022,8,22,2022-08-22,Public,Matthew.English@ec.gc.ca,49.33492,-53.7,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,,,,"49.33, -53.7",49.33,-53.7,,
MT-2045,Matthew English,Deadmans Bay,NL,Newfoundland,2022,8,22,2022-08-22,Public,Matthew.English@ec.gc.ca,49.33492,-53.7,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Land,,,,10,10,,,,,,,,,,,,,"49.33, -53.7",49.33,-53.7,,
MT-2046,Matthew English,Gull Island,NL,Newfoundland,2022,8,22,2022-08-22,Sabina Wilhelm and Chris Ward,,47.262278,-52.79,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,Juvenile,,Land,,,,30,30,,8,8,CWHC Charlottetown,Sabina Wilhelm,1,Photo,,At least 30 pufflings dead outside their burrows,,,,"47.26, -52.79",47.26,-52.79,,
MT-3351,Matthew English,Paddy's Pond (No location given),NL,Newfoundland,2022,8,22,2022-08-22,Selwyn Rose (NL Wildlife Officer),,,,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,"Sick seagull, wants removed since it's a hazard on the road.",,,,,,,,
MT-3352,Matthew English,Winterland,NL,Newfoundland,2022,8,22,2022-08-22,Todd Hollett (NL Wildlife Officer),,47.14915,-55.3101,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,"Sick gannet on a street in the middle of town, has been on people's property, would like it removed.",,,,,,,,
MT-3675,TaniaBarychka,Maddox Cove,NL,Newfoundland,2022,8,22,2022-08-22,Bill Montevecchi + Parker Doiron,Bill_Montevecchi_Lab,47.47321,-52.70279,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,1,0,1,,,,,,,,,Swabbed for testing ad released,,,,,,,TB309,
MT-3676,TaniaBarychka,Deadmans Bay,NL,Newfoundland,2022,8,22,2022-08-22,Darrin Stockley,Bill_Montevecchi_Lab,49.35108,-53.6899,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Water,,,0,10,10,,,,,,,,,No sign of oil or sheen on water,,,,,,,TB310,
MT-3677,TaniaBarychka,Deadmans Bay,NL,Newfoundland,2022,8,22,2022-08-22,Darrin Stockley,Bill_Montevecchi_Lab,49.35108,-53.6899,UNMU,Unknown Murre,Unknown Murre,seabirds,presume_positive,,,,,Water,,,0,10,10,,,,,,,,,"No sign of oil or sheen on water, COMU/TBMU",,,,,,,TB311,
MT-3906,Tania Barychka,Joe Batts Arm,NL,Newfoundland,2022,8,22,2022-08-22,Helen via PP and C Ward,Chris Ward (ECCC),49.72668,-54.1735,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,2,2,,,,,,,,,,,,,,,,,
MT-3907,Tania Barychka,"Gull Island, Witless Bay",NL,Newfoundland,2022,8,22,2022-08-22,Sabina W. via C Ward,Chris Ward (ECCC),47.26258,-52.7731,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,chicks,,Land,,,,30,30,,8,8,Animal Health,,,,,"outside their burrows, in three distinct areas (not distributed along the slopes, clumped together), see image.",,,,,,,,
MT-2049,Tania Barychka,"Gill's Cove, Great Island",NL,Newfoundland,2022,8,23,2022-08-23,Jeannine Winkel,,47.19135,-52.812371,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,,,Water,,,0,6,6,,,,,,,,,,,,,,,,,
MT-3350,Matthew English,Winterland mine Site,NL,Newfoundland,2022,8,23,2022-08-23,Todd Hollett (NL Wildlife Officer),,47.15273855,-55.283627,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,"Dead seagull at Mine Site, would like it removed due to AI concerns.",,,,,,,,
MT-3372,Tania Barychka,Goulds,NL,Newfoundland,2022,8,23,2022-08-23,Public,Matthew.English@ec.gc.ca,47.44653,-52.7717,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,,,,,,,,,
MT-5079,Tania Barychka,Bonavista/Trinity-Clarenville,NL,Newfoundland,2022,8,23,2022-08-23,ebird Apri -Sept 2022,S117468407,48.36873,-53.3594,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,several,several,,,,,,,,,also saw several deceased birds in one of the coves.,,,,,,,S117468407,
MT-5118,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,Adult,,Land,,,0,10,10,,,,,,,,,"1 fresh, Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach",,,,,,,TB396,
MT-5119,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,BLKI,Black-legged Kittiwake,Rissa tridactyla,seabirds,presume_positive,,,Adult,,Land,,,0,3,3,,,,,,,,,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB397,
MT-5120,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,GRSH,Great Shearwater,Ardenna gravis,seabirds,presume_positive,,,Adult,,Land,,,0,2,2,,,,,,,,,One greyer. Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB398,
MT-5121,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,COMU,Common Murre,Uria aalge,seabirds,presume_positive,,,1 fledgling,,Land,,,0,16,16,,,,,,,,,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB399,
MT-5122,Tania Barychka,Point Lance Beach,NL,Newfoundland,2022,8,23,2022-08-23,Bill_Montevecchi_Lab_20220112,Montevecchi lab,46.8105,-54.087798,ATPU,Atlantic Puffin,Fratercula arctica,seabirds,presume_positive,,,1 subadult,,Land,,,0,4,4,,,,,,,,,Some bodies may have been double counted from previous observations by Montevecchi lab at Point Lance Beach,,,,,,,TB400,
MT-3345,Matthew English,Paddy's Pond (No location given),NL,Newfoundland,2022,8,24,2022-08-24,Sara Richards (NL Wildlife Officer),,,,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,1,,1,,,,,,,,,Injured/avian flu Gannet in middle of the road causing traffic disruption. Requesting assistance.,,,,,,,,
MT-3347,Matthew English,St. George's,NL,Newfoundland,2022,8,24,2022-08-24,Zachary Childs (NL Wildlife Officer),,48.42819,-58.4813,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,,,,,2,2,,,,,,,,,Caller called to report two birds dead and suspected of Avain Flu,,,,,,,,
MT-3863,Tania Barychka,Middle Cove Beach,NL,Newfoundland,2022,8,24,2022-08-24,J Moore via PP and C Ward,Chris Ward (ECCC),47.65067,-52.6962,UNGU,Unknown Gull,Unknown Gull,seabirds,presume_positive,,,,,Land,,,,3,3,,,,,,,,,,,,,,,,,
MT-3864,Tania Barychka,Middle Cove Beach,NL,Newfoundland,2022,8,24,2022-08-24,J Moore via PP and C Ward,Chris Ward (ECCC),47.65067,-52.6962,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,,,,,,,,,
MT-3865,Tania Barychka,Sandy Beach,NL,Newfoundland,2022,8,24,2022-08-24,Public via PP and C Ward,Chris Ward (ECCC),47.53583,-53.2375,UNBI,Unidentified Bird,"Aves (gen, sp)",unknown,presume_negative,,,,,Land,,,,100,100,,,,,,,,,over 100 birds,,,,,,,,
MT-3866,Tania Barychka,Middle Cove Beach,NL,Newfoundland,2022,8,24,2022-08-24,Jim Russell via Lura King and C Ward,Chris Ward (ECCC),47.65067,-52.6962,NOGA,Northern Gannet,Morus bassanus,seabirds,presume_positive,,,,,Land,,,,1,1,,,,,,,,,image to add to folder,,,,,,,,
